         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
         0         0
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
  -0.011636.93399e-310
